id,reversible,fast,ec,kegg,bigg,metanetx,reactome,tcdb,dcid,fluxRange
EX_thrthrarg__91__e__93__,True,False,,,EX_thrthrarg_e,,,,bio/EX_thrthrarg__91__e__93__,[-1000 1000 mmol/gDW]
EX_thrtyrmet__91__e__93__,True,False,,,EX_thrtyrmet_e,,,,bio/EX_thrtyrmet__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpalapro__91__e__93__,True,False,,,EX_trpalapro_e,,,,bio/EX_trpalapro__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpargala__91__e__93__,True,False,,,EX_trpargala_e,,,,bio/EX_trpargala__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpaspasp__91__e__93__,True,False,,,EX_trpaspasp_e,,,,bio/EX_trpaspasp__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpglngln__91__e__93__,True,False,,,EX_trpglngln_e,,,,bio/EX_trpglngln__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpglugly__91__e__93__,True,False,,,EX_trpglugly_e,,,,bio/EX_trpglugly__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpgluleu__91__e__93__,True,False,,,EX_trpgluleu_e,,,,bio/EX_trpgluleu__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpglupro__91__e__93__,True,False,,,EX_trpglupro_e,,,,bio/EX_trpglupro__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpglutyr__91__e__93__,True,False,,,EX_trpglutyr_e,,,,bio/EX_trpglutyr__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpglyleu__91__e__93__,True,False,,,EX_trpglyleu_e,,,,bio/EX_trpglyleu__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpglyphe__91__e__93__,True,False,,,EX_trpglyphe_e,,,,bio/EX_trpglyphe__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpglyval__91__e__93__,True,False,,,EX_trpglyval_e,,,,bio/EX_trpglyval__91__e__93__,[-1000 1000 mmol/gDW]
EX_trphismet__91__e__93__,True,False,,,EX_trphismet_e,,,,bio/EX_trphismet__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpilelys__91__e__93__,True,False,,,EX_trpilelys_e,,,,bio/EX_trpilelys__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpiletrp__91__e__93__,True,False,,,EX_trpiletrp_e,,,,bio/EX_trpiletrp__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpleuval__91__e__93__,True,False,,,EX_trpleuval_e,,,,bio/EX_trpleuval__91__e__93__,[-1000 1000 mmol/gDW]
EX_trplys__91__e__93__,True,False,,,EX_trplys_e,,,,bio/EX_trplys__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpmetarg__91__e__93__,True,False,,,EX_trpmetarg_e,,,,bio/EX_trpmetarg__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpmetval__91__e__93__,True,False,,,EX_trpmetval_e,,,,bio/EX_trpmetval__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpphe__91__e__93__,True,False,,,EX_trpphe_e,,,,bio/EX_trpphe__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpprogly__91__e__93__,True,False,,,EX_trpprogly_e,,,,bio/EX_trpprogly__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpproleu__91__e__93__,True,False,,,EX_trpproleu_e,,,,bio/EX_trpproleu__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpproval__91__e__93__,True,False,,,EX_trpproval_e,,,,bio/EX_trpproval__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpsertyr__91__e__93__,True,False,,,EX_trpsertyr_e,,,,bio/EX_trpsertyr__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpthrglu__91__e__93__,True,False,,,EX_trpthrglu_e,,,,bio/EX_trpthrglu__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpthrile__91__e__93__,True,False,,,EX_trpthrile_e,,,,bio/EX_trpthrile__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpthrtyr__91__e__93__,True,False,,,EX_trpthrtyr_e,,,,bio/EX_trpthrtyr__91__e__93__,[-1000 1000 mmol/gDW]
EX_trptyrgln__91__e__93__,True,False,,,EX_trptyrgln_e,,,,bio/EX_trptyrgln__91__e__93__,[-1000 1000 mmol/gDW]
EX_trptyrtyr__91__e__93__,True,False,,,EX_trptyrtyr_e,,,,bio/EX_trptyrtyr__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpvalasp__91__e__93__,True,False,,,EX_trpvalasp_e,,,,bio/EX_trpvalasp__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrala__91__e__93__,True,False,,,EX_tyrala_e,,,,bio/EX_tyrala__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyralaphe__91__e__93__,True,False,,,EX_tyralaphe_e,,,,bio/EX_tyralaphe__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrargglu__91__e__93__,True,False,,,EX_tyrargglu_e,,,,bio/EX_tyrargglu__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrargser__91__e__93__,True,False,,,EX_tyrargser_e,,,,bio/EX_tyrargser__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrasparg__91__e__93__,True,False,,,EX_tyrasparg_e,,,,bio/EX_tyrasparg__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrcysgly__91__e__93__,True,False,,,EX_tyrcysgly_e,,,,bio/EX_tyrcysgly__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrcysthr__91__e__93__,True,False,,,EX_tyrcysthr_e,,,,bio/EX_tyrcysthr__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrglu__91__e__93__,True,False,,,EX_tyrglu_e,,,,bio/EX_tyrglu__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrleuarg__91__e__93__,True,False,,,EX_tyrleuarg_e,,,,bio/EX_tyrleuarg__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrphetyr__91__e__93__,True,False,,,EX_tyrphetyr_e,,,,bio/EX_tyrphetyr__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrthr__91__e__93__,True,False,,,EX_tyrthr_e,,,,bio/EX_tyrthr__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrtrpphe__91__e__93__,True,False,,,EX_tyrtrpphe_e,,,,bio/EX_tyrtrpphe__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrtyr__91__e__93__,True,False,,,EX_tyrtyr_e,,,,bio/EX_tyrtyr__91__e__93__,[-1000 1000 mmol/gDW]
EX_tyrvalmet__91__e__93__,True,False,,,EX_tyrvalmet_e,,,,bio/EX_tyrvalmet__91__e__93__,[-1000 1000 mmol/gDW]
EX_valarggly__91__e__93__,True,False,,,EX_valarggly_e,,,,bio/EX_valarggly__91__e__93__,[-1000 1000 mmol/gDW]
EX_valhisasn__91__e__93__,True,False,,,EX_valhisasn_e,,,,bio/EX_valhisasn__91__e__93__,[-1000 1000 mmol/gDW]
EX_valleuphe__91__e__93__,True,False,,,EX_valleuphe_e,,,,bio/EX_valleuphe__91__e__93__,[-1000 1000 mmol/gDW]
EX_vallystyr__91__e__93__,True,False,,,EX_vallystyr_e,,,,bio/EX_vallystyr__91__e__93__,[-1000 1000 mmol/gDW]
EX_valphearg__91__e__93__,True,False,,,EX_valphearg_e,,,,bio/EX_valphearg__91__e__93__,[-1000 1000 mmol/gDW]
EX_valprotrp__91__e__93__,True,False,,,EX_valprotrp_e,,,,bio/EX_valprotrp__91__e__93__,[-1000 1000 mmol/gDW]
EX_valserarg__91__e__93__,True,False,,,EX_valserarg_e,,,,bio/EX_valserarg__91__e__93__,[-1000 1000 mmol/gDW]
EX_valtrpphe__91__e__93__,True,False,,,EX_valtrpphe_e,,,,bio/EX_valtrpphe__91__e__93__,[-1000 1000 mmol/gDW]
EX_valtrpval__91__e__93__,True,False,,,EX_valtrpval_e,,,,bio/EX_valtrpval__91__e__93__,[-1000 1000 mmol/gDW]
EX_valval__91__e__93__,True,False,,,EX_valval_e,,,,bio/EX_valval__91__e__93__,[-1000 1000 mmol/gDW]
EX_trpglyasp__91__e__93__,True,False,,,EX_trpglyasp_e,,,,bio/EX_trpglyasp__91__e__93__,[-1000 1000 mmol/gDW]
ALAARGCYSt,True,False,,,ALAARGCYSt,,,,bio/ALAARGCYSt,[-1000 1000 mmol/gDW]
ALAARGGLYt,True,False,,,ALAARGGLYt,,,,bio/ALAARGGLYt,[-1000 1000 mmol/gDW]
ALAASNLEUt,True,False,,,ALAASNLEUt,,,,bio/ALAASNLEUt,[-1000 1000 mmol/gDW]
ALAGLYLYSt,True,False,,,ALAGLYLYSt,,,,bio/ALAGLYLYSt,[-1000 1000 mmol/gDW]
ALAHISALAt,True,False,,,ALAHISALAt,,,,bio/ALAHISALAt,[-1000 1000 mmol/gDW]
ALALYSTHRt,True,False,,,ALALYSTHRt,,,,bio/ALALYSTHRt,[-1000 1000 mmol/gDW]
ARGALAALAt,True,False,,,ARGALAALAt,,,,bio/ARGALAALAt,[-1000 1000 mmol/gDW]
ARGALAPHEt,True,False,,,ARGALAPHEt,,,,bio/ARGALAPHEt,[-1000 1000 mmol/gDW]
ARGALATHRt,True,False,,,ARGALATHRt,,,,bio/ARGALATHRt,[-1000 1000 mmol/gDW]
ARGARGt,True,False,,,ARGARGt,,,,bio/ARGARGt,[-1000 1000 mmol/gDW]
ARGARGLYSt,True,False,,,ARGARGLYSt,,,,bio/ARGARGLYSt,[-1000 1000 mmol/gDW]
ARGARGMETt,True,False,,,ARGARGMETt,,,,bio/ARGARGMETt,[-1000 1000 mmol/gDW]
ARGCYSGLYt,True,False,,,ARGCYSGLYt,,,,bio/ARGCYSGLYt,[-1000 1000 mmol/gDW]
ARGCYSSERt,True,False,,,ARGCYSSERt,,,,bio/ARGCYSSERt,[-1000 1000 mmol/gDW]
ARGGLUGLUt,True,False,,,ARGGLUGLUt,,,,bio/ARGGLUGLUt,[-1000 1000 mmol/gDW]
ARGGLUPROt,True,False,,,ARGGLUPROt,,,,bio/ARGGLUPROt,[-1000 1000 mmol/gDW]
ARGGLYGLYt,True,False,,,ARGGLYGLYt,,,,bio/ARGGLYGLYt,[-1000 1000 mmol/gDW]
ARGHISTHRt,True,False,,,ARGHISTHRt,,,,bio/ARGHISTHRt,[-1000 1000 mmol/gDW]
ARGLEUPHEt,True,False,,,ARGLEUPHEt,,,,bio/ARGLEUPHEt,[-1000 1000 mmol/gDW]
ARGLYSASPt,True,False,,,ARGLYSASPt,,,,bio/ARGLYSASPt,[-1000 1000 mmol/gDW]
ARGPHEARGt,True,False,,,ARGPHEARGt,,,,bio/ARGPHEARGt,[-1000 1000 mmol/gDW]
ARGPROMETt,True,False,,,ARGPROMETt,,,,bio/ARGPROMETt,[-1000 1000 mmol/gDW]
ARGPROTHRt,True,False,,,ARGPROTHRt,,,,bio/ARGPROTHRt,[-1000 1000 mmol/gDW]
ARGSERSERt,True,False,,,ARGSERSERt,,,,bio/ARGSERSERt,[-1000 1000 mmol/gDW]
ARGTYRVALt,True,False,,,ARGTYRVALt,,,,bio/ARGTYRVALt,[-1000 1000 mmol/gDW]
ARGVALCYSt,True,False,,,ARGVALCYSt,,,,bio/ARGVALCYSt,[-1000 1000 mmol/gDW]
ARGVALTRPt,True,False,,,ARGVALTRPt,,,,bio/ARGVALTRPt,[-1000 1000 mmol/gDW]
ASNASNARGt,True,False,,,ASNASNARGt,,,,bio/ASNASNARGt,[-1000 1000 mmol/gDW]
ASNCYSCYSt,True,False,,,ASNCYSCYSt,,,,bio/ASNCYSCYSt,[-1000 1000 mmol/gDW]
ASNMETPROt,True,False,,,ASNMETPROt,,,,bio/ASNMETPROt,[-1000 1000 mmol/gDW]
ASNPHEASPt,True,False,,,ASNPHEASPt,,,,bio/ASNPHEASPt,[-1000 1000 mmol/gDW]
ASNPHECYSt,True,False,,,ASNPHECYSt,,,,bio/ASNPHECYSt,[-1000 1000 mmol/gDW]
ASNTYRGLYt,True,False,,,ASNTYRGLYt,,,,bio/ASNTYRGLYt,[-1000 1000 mmol/gDW]
ASNTYRPHEt,True,False,,,ASNTYRPHEt,,,,bio/ASNTYRPHEt,[-1000 1000 mmol/gDW]
ASNTYRTHRt,True,False,,,ASNTYRTHRt,,,,bio/ASNTYRTHRt,[-1000 1000 mmol/gDW]
ASPALAARGt,True,False,,,ASPALAARGt,,,,bio/ASPALAARGt,[-1000 1000 mmol/gDW]
ASPASNGLUt,True,False,,,ASPASNGLUt,,,,bio/ASPASNGLUt,[-1000 1000 mmol/gDW]
ASPGLUt,True,False,,,ASPGLUt,,,,bio/ASPGLUt,[-1000 1000 mmol/gDW]
ASPGLUPROt,True,False,,,ASPGLUPROt,,,,bio/ASPGLUPROt,[-1000 1000 mmol/gDW]
ASPGLUTRPt,True,False,,,ASPGLUTRPt,,,,bio/ASPGLUTRPt,[-1000 1000 mmol/gDW]
ASPHISCYSt,True,False,,,ASPHISCYSt,,,,bio/ASPHISCYSt,[-1000 1000 mmol/gDW]
ASPHISPROt,True,False,,,ASPHISPROt,,,,bio/ASPHISPROt,[-1000 1000 mmol/gDW]
ASPLYSGLUt,True,False,,,ASPLYSGLUt,,,,bio/ASPLYSGLUt,[-1000 1000 mmol/gDW]
ASPLYSHISt,True,False,,,ASPLYSHISt,,,,bio/ASPLYSHISt,[-1000 1000 mmol/gDW]
ASPMETASPt,True,False,,,ASPMETASPt,,,,bio/ASPMETASPt,[-1000 1000 mmol/gDW]
ASPPROLYSt,True,False,,,ASPPROLYSt,,,,bio/ASPPROLYSt,[-1000 1000 mmol/gDW]
ASPVALASNt,True,False,,,ASPVALASNt,,,,bio/ASPVALASNt,[-1000 1000 mmol/gDW]
CYSASNMETt,True,False,,,CYSASNMETt,,,,bio/CYSASNMETt,[-1000 1000 mmol/gDW]
CYSASPPHEt,True,False,,,CYSASPPHEt,,,,bio/CYSASPPHEt,[-1000 1000 mmol/gDW]
CYSCYSt,True,False,,,CYSCYSt,,,,bio/CYSCYSt,[-1000 1000 mmol/gDW]
CYSGLNMETt,True,False,,,CYSGLNMETt,,,,bio/CYSGLNMETt,[-1000 1000 mmol/gDW]
CYSGLUHISt,True,False,,,CYSGLUHISt,,,,bio/CYSGLUHISt,[-1000 1000 mmol/gDW]
CYSGLUTRPt,True,False,,,CYSGLUTRPt,,,,bio/CYSGLUTRPt,[-1000 1000 mmol/gDW]
CYSLEUTHRt,True,False,,,CYSLEUTHRt,,,,bio/CYSLEUTHRt,[-1000 1000 mmol/gDW]
CYSSERMETt,True,False,,,CYSSERMETt,,,,bio/CYSSERMETt,[-1000 1000 mmol/gDW]
CYSTYRASNt,True,False,,,CYSTYRASNt,,,,bio/CYSTYRASNt,[-1000 1000 mmol/gDW]
GLNASNGLNt,True,False,,,GLNASNGLNt,,,,bio/GLNASNGLNt,[-1000 1000 mmol/gDW]
GLNHISHISt,True,False,,,GLNHISHISt,,,,bio/GLNHISHISt,[-1000 1000 mmol/gDW]
GLNHISLYSt,True,False,,,GLNHISLYSt,,,,bio/GLNHISLYSt,[-1000 1000 mmol/gDW]
GLNLYSLYSt,True,False,,,GLNLYSLYSt,,,,bio/GLNLYSLYSt,[-1000 1000 mmol/gDW]
GLNLYSTRPt,True,False,,,GLNLYSTRPt,,,,bio/GLNLYSTRPt,[-1000 1000 mmol/gDW]
GLNPROGLUt,True,False,,,GLNPROGLUt,,,,bio/GLNPROGLUt,[-1000 1000 mmol/gDW]
GLNTRPGLUt,True,False,,,GLNTRPGLUt,,,,bio/GLNTRPGLUt,[-1000 1000 mmol/gDW]
GLNTYRLEUt,True,False,,,GLNTYRLEUt,,,,bio/GLNTYRLEUt,[-1000 1000 mmol/gDW]
GLUARGLEUt,True,False,,,GLUARGLEUt,,,,bio/GLUARGLEUt,[-1000 1000 mmol/gDW]
GLUASNLEUt,True,False,,,GLUASNLEUt,,,,bio/GLUASNLEUt,[-1000 1000 mmol/gDW]
GLUGLUt,True,False,,,GLUGLUt,,,,bio/GLUGLUt,[-1000 1000 mmol/gDW]
GLUILELYSt,True,False,,,GLUILELYSt,,,,bio/GLUILELYSt,[-1000 1000 mmol/gDW]
GLULEUt,True,False,,,GLULEUt,,,,bio/GLULEUt,[-1000 1000 mmol/gDW]
GLUMETt,True,False,,,GLUMETt,,,,bio/GLUMETt,[-1000 1000 mmol/gDW]
GLUMETHISt,True,False,,,GLUMETHISt,,,,bio/GLUMETHISt,[-1000 1000 mmol/gDW]
GLUTHRt,True,False,,,GLUTHRt,,,,bio/GLUTHRt,[-1000 1000 mmol/gDW]
GLUTHRLYSt,True,False,,,GLUTHRLYSt,,,,bio/GLUTHRLYSt,[-1000 1000 mmol/gDW]
GLUTRPALAt,True,False,,,GLUTRPALAt,,,,bio/GLUTRPALAt,[-1000 1000 mmol/gDW]
GLYHISASNt,True,False,,,GLYHISASNt,,,,bio/GLYHISASNt,[-1000 1000 mmol/gDW]
GLYHISLYSt,True,False,,,GLYHISLYSt,,,,bio/GLYHISLYSt,[-1000 1000 mmol/gDW]
GLYLYSCYSt,True,False,,,GLYLYSCYSt,,,,bio/GLYLYSCYSt,[-1000 1000 mmol/gDW]
GLYLYSPHEt,True,False,,,GLYLYSPHEt,,,,bio/GLYLYSPHEt,[-1000 1000 mmol/gDW]
GLYTYRLYSt,True,False,,,GLYTYRLYSt,,,,bio/GLYTYRLYSt,[-1000 1000 mmol/gDW]
GLYVALHISt,True,False,,,GLYVALHISt,,,,bio/GLYVALHISt,[-1000 1000 mmol/gDW]
HISARGCYSt,True,False,,,HISARGCYSt,,,,bio/HISARGCYSt,[-1000 1000 mmol/gDW]
HISARGSERt,True,False,,,HISARGSERt,,,,bio/HISARGSERt,[-1000 1000 mmol/gDW]
HISASPt,True,False,,,HISASPt,,,,bio/HISASPt,[-1000 1000 mmol/gDW]
HISCYSCYSt,True,False,,,HISCYSCYSt,,,,bio/HISCYSCYSt,[-1000 1000 mmol/gDW]
HISGLNALAt,True,False,,,HISGLNALAt,,,,bio/HISGLNALAt,[-1000 1000 mmol/gDW]
HISGLUt,True,False,,,HISGLUt,,,,bio/HISGLUt,[-1000 1000 mmol/gDW]
HISGLUGLNt,True,False,,,HISGLUGLNt,,,,bio/HISGLUGLNt,[-1000 1000 mmol/gDW]
HISGLYLYSt,True,False,,,HISGLYLYSt,,,,bio/HISGLYLYSt,[-1000 1000 mmol/gDW]
HISHISLYSt,True,False,,,HISHISLYSt,,,,bio/HISHISLYSt,[-1000 1000 mmol/gDW]
HISLYSALAt,True,False,,,HISLYSALAt,,,,bio/HISLYSALAt,[-1000 1000 mmol/gDW]
HISLYSGLUt,True,False,,,HISLYSGLUt,,,,bio/HISLYSGLUt,[-1000 1000 mmol/gDW]
HISLYSILEt,True,False,,,HISLYSILEt,,,,bio/HISLYSILEt,[-1000 1000 mmol/gDW]
HISLYSTHRt,True,False,,,HISLYSTHRt,,,,bio/HISLYSTHRt,[-1000 1000 mmol/gDW]
HISLYSVALt,True,False,,,HISLYSVALt,,,,bio/HISLYSVALt,[-1000 1000 mmol/gDW]
HISMETt,True,False,,,HISMETt,,,,bio/HISMETt,[-1000 1000 mmol/gDW]
HISMETGLNt,True,False,,,HISMETGLNt,,,,bio/HISMETGLNt,[-1000 1000 mmol/gDW]
HISPHEARGt,True,False,,,HISPHEARGt,,,,bio/HISPHEARGt,[-1000 1000 mmol/gDW]
HISPROLYSt,True,False,,,HISPROLYSt,,,,bio/HISPROLYSt,[-1000 1000 mmol/gDW]
HISTRPHISt,True,False,,,HISTRPHISt,,,,bio/HISTRPHISt,[-1000 1000 mmol/gDW]
ILEARGILEt,True,False,,,ILEARGILEt,,,,bio/ILEARGILEt,[-1000 1000 mmol/gDW]
ILEASNHISt,True,False,,,ILEASNHISt,,,,bio/ILEASNHISt,[-1000 1000 mmol/gDW]
ILEASPt,True,False,,,ILEASPt,,,,bio/ILEASPt,[-1000 1000 mmol/gDW]
ILEGLNGLUt,True,False,,,ILEGLNGLUt,,,,bio/ILEGLNGLUt,[-1000 1000 mmol/gDW]
ILEGLYARGt,True,False,,,ILEGLYARGt,,,,bio/ILEGLYARGt,[-1000 1000 mmol/gDW]
ILEPROLYSt,True,False,,,ILEPROLYSt,,,,bio/ILEPROLYSt,[-1000 1000 mmol/gDW]
ILESERARGt,True,False,,,ILESERARGt,,,,bio/ILESERARGt,[-1000 1000 mmol/gDW]
ILETRPTYRt,True,False,,,ILETRPTYRt,,,,bio/ILETRPTYRt,[-1000 1000 mmol/gDW]
LEUALAARGt,True,False,,,LEUALAARGt,,,,bio/LEUALAARGt,[-1000 1000 mmol/gDW]
LEUASNASPt,True,False,,,LEUASNASPt,,,,bio/LEUASNASPt,[-1000 1000 mmol/gDW]
LEUASPLYSt,True,False,,,LEUASPLYSt,,,,bio/LEUASPLYSt,[-1000 1000 mmol/gDW]
LEULEUTRPt,True,False,,,LEULEUTRPt,,,,bio/LEULEUTRPt,[-1000 1000 mmol/gDW]
LEUPROt,True,False,,,LEUPROt,,,,bio/LEUPROt,[-1000 1000 mmol/gDW]
LEUPROARGt,True,False,,,LEUPROARGt,,,,bio/LEUPROARGt,[-1000 1000 mmol/gDW]
LEUSERTRPt,True,False,,,LEUSERTRPt,,,,bio/LEUSERTRPt,[-1000 1000 mmol/gDW]
LEUTRPt,True,False,,,LEUTRPt,,,,bio/LEUTRPt,[-1000 1000 mmol/gDW]
LEUTRPARGt,True,False,,,LEUTRPARGt,,,,bio/LEUTRPARGt,[-1000 1000 mmol/gDW]
LEUTYRTYRt,True,False,,,LEUTYRTYRt,,,,bio/LEUTYRTYRt,[-1000 1000 mmol/gDW]
LEUVALt,True,False,,,LEUVALt,,,,bio/LEUVALt,[-1000 1000 mmol/gDW]
LYSARGLEUt,True,False,,,LYSARGLEUt,,,,bio/LYSARGLEUt,[-1000 1000 mmol/gDW]
LYSCYSHISt,True,False,,,LYSCYSHISt,,,,bio/LYSCYSHISt,[-1000 1000 mmol/gDW]
LYSGLNPHEt,True,False,,,LYSGLNPHEt,,,,bio/LYSGLNPHEt,[-1000 1000 mmol/gDW]
LYSGLUGLUt,True,False,,,LYSGLUGLUt,,,,bio/LYSGLUGLUt,[-1000 1000 mmol/gDW]
LYSLYSLYSt,True,False,,,LYSLYSLYSt,,,,bio/LYSLYSLYSt,[-1000 1000 mmol/gDW]
LYSPHEILEt,True,False,,,LYSPHEILEt,,,,bio/LYSPHEILEt,[-1000 1000 mmol/gDW]
LYSTRPARGt,True,False,,,LYSTRPARGt,,,,bio/LYSTRPARGt,[-1000 1000 mmol/gDW]
LYSTYRILEt,True,False,,,LYSTYRILEt,,,,bio/LYSTYRILEt,[-1000 1000 mmol/gDW]
LYSVALPHEt,True,False,,,LYSVALPHEt,,,,bio/LYSVALPHEt,[-1000 1000 mmol/gDW]
LYSVALTRPt,True,False,,,LYSVALTRPt,,,,bio/LYSVALTRPt,[-1000 1000 mmol/gDW]
METARGLEUt,True,False,,,METARGLEUt,,,,bio/METARGLEUt,[-1000 1000 mmol/gDW]
METASNTYRt,True,False,,,METASNTYRt,,,,bio/METASNTYRt,[-1000 1000 mmol/gDW]
METGLNTYRt,True,False,,,METGLNTYRt,,,,bio/METGLNTYRt,[-1000 1000 mmol/gDW]
METGLYARGt,True,False,,,METGLYARGt,,,,bio/METGLYARGt,[-1000 1000 mmol/gDW]
METHISLYSt,True,False,,,METHISLYSt,,,,bio/METHISLYSt,[-1000 1000 mmol/gDW]
METMETILEt,True,False,,,METMETILEt,,,,bio/METMETILEt,[-1000 1000 mmol/gDW]
METPHEARGt,True,False,,,METPHEARGt,,,,bio/METPHEARGt,[-1000 1000 mmol/gDW]
METTRPPHEt,True,False,,,METTRPPHEt,,,,bio/METTRPPHEt,[-1000 1000 mmol/gDW]
PHEASNMETt,True,False,,,PHEASNMETt,,,,bio/PHEASNMETt,[-1000 1000 mmol/gDW]
PHEASPt,True,False,,,PHEASPt,,,,bio/PHEASPt,[-1000 1000 mmol/gDW]
PHEGLNPHEt,True,False,,,PHEGLNPHEt,,,,bio/PHEGLNPHEt,[-1000 1000 mmol/gDW]
PHELEUt,True,False,,,PHELEUt,,,,bio/PHELEUt,[-1000 1000 mmol/gDW]
PHELEUASPt,True,False,,,PHELEUASPt,,,,bio/PHELEUASPt,[-1000 1000 mmol/gDW]
PHELEUHISt,True,False,,,PHELEUHISt,,,,bio/PHELEUHISt,[-1000 1000 mmol/gDW]
PHELYSALAt,True,False,,,PHELYSALAt,,,,bio/PHELYSALAt,[-1000 1000 mmol/gDW]
PHELYSPROt,True,False,,,PHELYSPROt,,,,bio/PHELYSPROt,[-1000 1000 mmol/gDW]
PHEPHEt,True,False,,,PHEPHEt,,,,bio/PHEPHEt,[-1000 1000 mmol/gDW]
PHEPHEASNt,True,False,,,PHEPHEASNt,,,,bio/PHEPHEASNt,[-1000 1000 mmol/gDW]
PHEPHETHRt,True,False,,,PHEPHETHRt,,,,bio/PHEPHETHRt,[-1000 1000 mmol/gDW]
PHEPROARGt,True,False,,,PHEPROARGt,,,,bio/PHEPROARGt,[-1000 1000 mmol/gDW]
PHESERTRPt,True,False,,,PHESERTRPt,,,,bio/PHESERTRPt,[-1000 1000 mmol/gDW]
PHETHRLYSt,True,False,,,PHETHRLYSt,,,,bio/PHETHRLYSt,[-1000 1000 mmol/gDW]
PHETRPLEUt,True,False,,,PHETRPLEUt,,,,bio/PHETRPLEUt,[-1000 1000 mmol/gDW]
PHETYRt,True,False,,,PHETYRt,,,,bio/PHETYRt,[-1000 1000 mmol/gDW]
PHETYRGLNt,True,False,,,PHETYRGLNt,,,,bio/PHETYRGLNt,[-1000 1000 mmol/gDW]
PHETYRLYSt,True,False,,,PHETYRLYSt,,,,bio/PHETYRLYSt,[-1000 1000 mmol/gDW]
PROARGASPt,True,False,,,PROARGASPt,,,,bio/PROARGASPt,[-1000 1000 mmol/gDW]
PROARGCYSt,True,False,,,PROARGCYSt,,,,bio/PROARGCYSt,[-1000 1000 mmol/gDW]
PROASNCYSt,True,False,,,PROASNCYSt,,,,bio/PROASNCYSt,[-1000 1000 mmol/gDW]
PROCYSt,True,False,,,PROCYSt,,,,bio/PROCYSt,[-1000 1000 mmol/gDW]
PROGLNPROt,True,False,,,PROGLNPROt,,,,bio/PROGLNPROt,[-1000 1000 mmol/gDW]
PROGLULYSt,True,False,,,PROGLULYSt,,,,bio/PROGLULYSt,[-1000 1000 mmol/gDW]
PROHISt,True,False,,,PROHISt,,,,bio/PROHISt,[-1000 1000 mmol/gDW]
PROHISTYRt,True,False,,,PROHISTYRt,,,,bio/PROHISTYRt,[-1000 1000 mmol/gDW]
PROLEUARGt,True,False,,,PROLEUARGt,,,,bio/PROLEUARGt,[-1000 1000 mmol/gDW]
PROLYSPROt,True,False,,,PROLYSPROt,,,,bio/PROLYSPROt,[-1000 1000 mmol/gDW]
PROPHEt,True,False,,,PROPHEt,,,,bio/PROPHEt,[-1000 1000 mmol/gDW]
PROPROARGt,True,False,,,PROPROARGt,,,,bio/PROPROARGt,[-1000 1000 mmol/gDW]
PROPROPROt,True,False,,,PROPROPROt,,,,bio/PROPROPROt,[-1000 1000 mmol/gDW]
PROTRPLYSt,True,False,,,PROTRPLYSt,,,,bio/PROTRPLYSt,[-1000 1000 mmol/gDW]
PROTRPTHRt,True,False,,,PROTRPTHRt,,,,bio/PROTRPTHRt,[-1000 1000 mmol/gDW]
PROVALGLNt,True,False,,,PROVALGLNt,,,,bio/PROVALGLNt,[-1000 1000 mmol/gDW]
SERARGALAt,True,False,,,SERARGALAt,,,,bio/SERARGALAt,[-1000 1000 mmol/gDW]
SERARGTRPt,True,False,,,SERARGTRPt,,,,bio/SERARGTRPt,[-1000 1000 mmol/gDW]
