ensemblID,systemsBiologyOntologyTerm,hm_38_gene,hm_19_gene
ENSG00000120539,"""SBO:0000243""",bio/hg38_MASTL,bio/hg19_MASTL
ENSG00000120563,"""SBO:0000243""",bio/hg38_LYZL1,bio/hg19_LYZL1
ENSG00000120697,"""SBO:0000243""",bio/hg38_ALG5,bio/hg19_ALG5
ENSG00000120820,"""SBO:0000243""",bio/hg38_GLT8D2,bio/hg19_GLT8D2
ENSG00000120875,"""SBO:0000243""",bio/hg38_DUSP4,bio/hg19_DUSP4
ENSG00000120899,"""SBO:0000243""",bio/hg38_PTK2B,bio/hg19_PTK2B
ENSG00000120910,"""SBO:0000243""",bio/hg38_PPP3CC,bio/hg19_PPP3CC
ENSG00000120915,"""SBO:0000243""",bio/hg38_EPHX2,bio/hg19_EPHX2
ENSG00000120942,"""SBO:0000243""",bio/hg38_UBIAD1,bio/hg19_UBIAD1
ENSG00000120992,"""SBO:0000243""",bio/hg38_LYPLA1,bio/hg19_LYPLA1
ENSG00000121039,"""SBO:0000243""",bio/hg38_RDH10,bio/hg19_RDH10
ENSG00000121053,"""SBO:0000243""",bio/hg38_EPX,bio/hg19_EPX
ENSG00000121207,"""SBO:0000243""",bio/hg38_LRAT,bio/hg19_LRAT
ENSG00000121270,"""SBO:0000243""",bio/hg38_ABCC11,bio/hg19_ABCC11
ENSG00000121281,"""SBO:0000243""",bio/hg38_ADCY7,bio/hg19_ADCY7
ENSG00000121310,"""SBO:0000243""",bio/hg38_ECHDC2,bio/hg19_ECHDC2
ENSG00000121361,"""SBO:0000243""",bio/hg38_KCNJ8,bio/hg19_KCNJ8
ENSG00000121481,"""SBO:0000243""",bio/hg38_RNF2,bio/hg19_RNF2
ENSG00000121486,"""SBO:0000243""",bio/hg38_TRMT1L,bio/hg19_TRMT1L
ENSG00000121578,"""SBO:0000243""",bio/hg38_B4GALT4,bio/hg19_B4GALT4
ENSG00000121579,"""SBO:0000243""",bio/hg38_NAA50,bio/hg19_NAA50
ENSG00000121691,"""SBO:0000243""",bio/hg38_CAT,bio/hg19_CAT
ENSG00000121769,"""SBO:0000243""",bio/hg38_FABP3,bio/hg19_FABP3
ENSG00000121851,"""SBO:0000243""",bio/hg38_POLR3GL,bio/hg19_POLR3GL
ENSG00000121879,"""SBO:0000243""",bio/hg38_PIK3CA,bio/hg19_PIK3CA
ENSG00000121897,"""SBO:0000243""",bio/hg38_LIAS,bio/hg19_LIAS
ENSG00000121900,"""SBO:0000243""",bio/hg38_TMEM54,bio/hg19_TMEM54
ENSG00000121989,"""SBO:0000243""",bio/hg38_ACVR2A,bio/hg19_ACVR2A
ENSG00000122008,"""SBO:0000243""",bio/hg38_POLK,bio/hg19_POLK
ENSG00000122025,"""SBO:0000243""",bio/hg38_FLT3,bio/hg19_FLT3
ENSG00000122126,"""SBO:0000243""",bio/hg38_OCRL,bio/hg19_OCRL
ENSG00000122194,"""SBO:0000243""",bio/hg38_PLG,bio/hg19_PLG
ENSG00000122218,"""SBO:0000243""",bio/hg38_COPA,bio/hg19_COPA
ENSG00000122254,"""SBO:0000243""",bio/hg38_HS3ST2,bio/hg19_HS3ST2
ENSG00000122257,"""SBO:0000243""",bio/hg38_RBBP6,bio/hg19_RBBP6
ENSG00000122390,"""SBO:0000243""",bio/hg38_NAA60,bio/hg19_NAA60
ENSG00000122435,"""SBO:0000243""",bio/hg38_TRMT13,bio/hg19_TRMT13
ENSG00000122484,"""SBO:0000243""",bio/hg38_RPAP2,bio/hg19_RPAP2
ENSG00000122642,"""SBO:0000243""",bio/hg38_FKBP9,bio/hg19_FKBP9
ENSG00000122643,"""SBO:0000243""",bio/hg38_NT5C3A,bio/hg19_NT5C3A
ENSG00000122678,"""SBO:0000243""",bio/hg38_POLM,bio/hg19_POLM
ENSG00000122687,"""SBO:0000243""",bio/hg38_MRM2,bio/hg19_MRM2
ENSG00000122729,"""SBO:0000243""",bio/hg38_ACO1,bio/hg19_ACO1
ENSG00000122787,"""SBO:0000243""",bio/hg38_AKR1D1,bio/hg19_AKR1D1
ENSG00000122824,"""SBO:0000243""",bio/hg38_NUDT10,bio/hg19_NUDT10
ENSG00000122863,"""SBO:0000243""",bio/hg38_CHST3,bio/hg19_CHST3
ENSG00000122884,"""SBO:0000243""",bio/hg38_P4HA1,bio/hg19_P4HA1
ENSG00000122912,"""SBO:0000243""",bio/hg38_SLC25A16,bio/hg19_SLC25A16
ENSG00000122966,"""SBO:0000243""",bio/hg38_CIT,bio/hg19_CIT
ENSG00000122971,"""SBO:0000243""",bio/hg38_ACADS,bio/hg19_ACADS
ENSG00000123124,"""SBO:0000243""",bio/hg38_WWP1,bio/hg19_WWP1
ENSG00000123130,"""SBO:0000243""",bio/hg38_ACOT9,bio/hg19_ACOT9
ENSG00000123143,"""SBO:0000243""",bio/hg38_PKN1,bio/hg19_PKN1
ENSG00000123213,"""SBO:0000243""",bio/hg38_NLN,bio/hg19_NLN
ENSG00000123360,"""SBO:0000243""",bio/hg38_PDE1B,bio/hg19_PDE1B
ENSG00000123374,"""SBO:0000243""",bio/hg38_CDK2,bio/hg19_CDK2
ENSG00000123427,"""SBO:0000243""",bio/hg38_EEF1AKMT3,bio/hg19_EEF1AKMT3
ENSG00000123453,"""SBO:0000243""",bio/hg38_SARDH,bio/hg19_SARDH
ENSG00000123454,"""SBO:0000243""",bio/hg38_DBH,bio/hg19_DBH
ENSG00000123505,"""SBO:0000243""",bio/hg38_AMD1,bio/hg19_AMD1
ENSG00000123552,"""SBO:0000243""",bio/hg38_USP45,bio/hg19_USP45
ENSG00000123600,"""SBO:0000243""",bio/hg38_METTL8,bio/hg19_METTL8
ENSG00000123612,"""SBO:0000243""",bio/hg38_ACVR1C,bio/hg19_ACVR1C
ENSG00000123643,"""SBO:0000243""",bio/hg38_SLC36A1,bio/hg19_SLC36A1
ENSG00000123684,"""SBO:0000243""",bio/hg38_LPGAT1,bio/hg19_LPGAT1
ENSG00000123689,"""SBO:0000243""",bio/hg38_G0S2,bio/hg19_G0S2
ENSG00000123739,"""SBO:0000243""",bio/hg38_PLA2G12A,bio/hg19_PLA2G12A
ENSG00000123836,"""SBO:0000243""",bio/hg38_PFKFB2,bio/hg19_PFKFB2
ENSG00000123983,"""SBO:0000243""",bio/hg38_ACSL3,bio/hg19_ACSL3
ENSG00000123989,"""SBO:0000243""",bio/hg38_CHPF,bio/hg19_CHPF
ENSG00000124003,"""SBO:0000243""",bio/hg38_MOGAT1,bio/hg19_MOGAT1
ENSG00000124006,"""SBO:0000243""",bio/hg38_OBSL1,bio/hg19_OBSL1
ENSG00000124067,"""SBO:0000243""",bio/hg38_SLC12A4,bio/hg19_SLC12A4
ENSG00000124091,"""SBO:0000243""",bio/hg38_GCNT7,bio/hg19_GCNT7
ENSG00000124140,"""SBO:0000243""",bio/hg38_SLC12A5,bio/hg19_SLC12A5
ENSG00000124151,"""SBO:0000243""",bio/hg38_NCOA3,bio/hg19_NCOA3
ENSG00000124155,"""SBO:0000243""",bio/hg38_PIGT,bio/hg19_PIGT
ENSG00000124164,"""SBO:0000243""",bio/hg38_VAPB,bio/hg19_VAPB
ENSG00000124172,"""SBO:0000243""",bio/hg38_ATP5F1E,bio/hg19_ATP5F1E
ENSG00000124181,"""SBO:0000243""",bio/hg38_PLCG1,bio/hg19_PLCG1
ENSG00000124212,"""SBO:0000243""",bio/hg38_PTGIS,bio/hg19_PTGIS
ENSG00000124253,"""SBO:0000243""",bio/hg38_PCK1,bio/hg19_PCK1
ENSG00000124275,"""SBO:0000243""",bio/hg38_MTRR,bio/hg19_MTRR
ENSG00000124299,"""SBO:0000243""",bio/hg38_PEPD,bio/hg19_PEPD
ENSG00000124302,"""SBO:0000243""",bio/hg38_CHST8,bio/hg19_CHST8
ENSG00000124356,"""SBO:0000243""",bio/hg38_STAMBP,bio/hg19_STAMBP
ENSG00000124357,"""SBO:0000243""",bio/hg38_NAGK,bio/hg19_NAGK
ENSG00000124370,"""SBO:0000243""",bio/hg38_MCEE,bio/hg19_MCEE
ENSG00000124406,"""SBO:0000243""",bio/hg38_ATP8A1,bio/hg19_ATP8A1
ENSG00000124422,"""SBO:0000243""",bio/hg38_USP22,bio/hg19_USP22
ENSG00000124486,"""SBO:0000243""",bio/hg38_USP9X,bio/hg19_USP9X
ENSG00000124491,"""SBO:0000243""",bio/hg38_F13A1,bio/hg19_F13A1
ENSG00000124523,"""SBO:0000243""",bio/hg38_SIRT5,bio/hg19_SIRT5
ENSG00000124564,"""SBO:0000243""",bio/hg38_SLC17A3,bio/hg19_SLC17A3
ENSG00000124568,"""SBO:0000243""",bio/hg38_SLC17A1,bio/hg19_SLC17A1
ENSG00000124588,"""SBO:0000243""",bio/hg38_NQO2,bio/hg19_NQO2
ENSG00000124596,"""SBO:0000243""",bio/hg38_OARD1,bio/hg19_OARD1
ENSG00000124615,"""SBO:0000243""",bio/hg38_MOCS1,bio/hg19_MOCS1
ENSG00000124713,"""SBO:0000243""",bio/hg38_GNMT,bio/hg19_GNMT
ENSG00000124767,"""SBO:0000243""",bio/hg38_GLO1,bio/hg19_GLO1
ENSG00000124784,"""SBO:0000243""",bio/hg38_RIOK1,bio/hg19_RIOK1
ENSG00000124789,"""SBO:0000243""",bio/hg38_NUP153,bio/hg19_NUP153
ENSG00000125166,"""SBO:0000243""",bio/hg38_GOT2,bio/hg19_GOT2
ENSG00000125246,"""SBO:0000243""",bio/hg38_CLYBL,bio/hg19_CLYBL
ENSG00000125255,"""SBO:0000243""",bio/hg38_SLC10A2,bio/hg19_SLC10A2
ENSG00000125257,"""SBO:0000243""",bio/hg38_ABCC4,bio/hg19_ABCC4
ENSG00000125356,"""SBO:0000243""",bio/hg38_NDUFA1,bio/hg19_NDUFA1
ENSG00000125430,"""SBO:0000243""",bio/hg38_HS3ST3B1,bio/hg19_HS3ST3B1
ENSG00000125450,"""SBO:0000243""",bio/hg38_NUP85,bio/hg19_NUP85
ENSG00000125454,"""SBO:0000243""",bio/hg38_SLC25A19,bio/hg19_SLC25A19
ENSG00000125458,"""SBO:0000243""",bio/hg38_NT5C,bio/hg19_NT5C
ENSG00000125484,"""SBO:0000243""",bio/hg38_GTF3C4,bio/hg19_GTF3C4
ENSG00000125505,"""SBO:0000243""",bio/hg38_MBOAT7,bio/hg19_MBOAT7
ENSG00000125508,"""SBO:0000243""",bio/hg38_SRMS,bio/hg19_SRMS
ENSG00000125630,"""SBO:0000243""",bio/hg38_POLR1B,bio/hg19_POLR1B
ENSG00000125651,"""SBO:0000243""",bio/hg38_GTF2F1,bio/hg19_GTF2F1
ENSG00000125686,"""SBO:0000243""",bio/hg38_MED1,bio/hg19_MED1
ENSG00000125772,"""SBO:0000243""",bio/hg38_GPCPD1,bio/hg19_GPCPD1
ENSG00000125779,"""SBO:0000243""",bio/hg38_PANK2,bio/hg19_PANK2
ENSG00000125780,"""SBO:0000243""",bio/hg38_TGM3,bio/hg19_TGM3
ENSG00000125834,"""SBO:0000243""",bio/hg38_STK35,bio/hg19_STK35
ENSG00000125877,"""SBO:0000243""",bio/hg38_ITPA,bio/hg19_ITPA
ENSG00000125954,"""SBO:0000243""",bio/hg38_CHURC1-FNTB,bio/hg19_CHURC1-FNTB
ENSG00000126088,"""SBO:0000243""",bio/hg38_UROD,bio/hg19_UROD
ENSG00000126091,"""SBO:0000243""",bio/hg38_ST3GAL3,bio/hg19_ST3GAL3
ENSG00000126107,"""SBO:0000243""",bio/hg38_HECTD3,bio/hg19_HECTD3
ENSG00000126261,"""SBO:0000243""",bio/hg38_UBA2,bio/hg19_UBA2
ENSG00000126264,"""SBO:0000243""",bio/hg38_HCST,bio/hg19_HCST
ENSG00000126267,"""SBO:0000243""",bio/hg38_COX6B1,bio/hg19_COX6B1
ENSG00000126368,"""SBO:0000243""",bio/hg38_NR1D1,bio/hg19_NR1D1
ENSG00000126432,"""SBO:0000243""",bio/hg38_PRDX5,bio/hg19_PRDX5
ENSG00000126457,"""SBO:0000243""",bio/hg38_PRMT1,bio/hg19_PRMT1
ENSG00000126522,"""SBO:0000243""",bio/hg38_ASL,bio/hg19_ASL
ENSG00000126562,"""SBO:0000243""",bio/hg38_WNK4,bio/hg19_WNK4
ENSG00000126583,"""SBO:0000243""",bio/hg38_PRKCG,bio/hg19_PRKCG
ENSG00000126749,"""SBO:0000243""",bio/hg38_EMG1,bio/hg19_EMG1
ENSG00000126821,"""SBO:0000243""",bio/hg38_SGPP1,bio/hg19_SGPP1
ENSG00000126883,"""SBO:0000243""",bio/hg38_NUP214,bio/hg19_NUP214
ENSG00000126934,"""SBO:0000243""",bio/hg38_MAP2K2,bio/hg19_MAP2K2
ENSG00000127080,"""SBO:0000243""",bio/hg38_IPPK,bio/hg19_IPPK
ENSG00000127125,"""SBO:0000243""",bio/hg38_PPCS,bio/hg19_PPCS
ENSG00000127184,"""SBO:0000243""",bio/hg38_COX7C,bio/hg19_COX7C
ENSG00000127329,"""SBO:0000243""",bio/hg38_PTPRB,bio/hg19_PTPRB
ENSG00000127334,"""SBO:0000243""",bio/hg38_DYRK2,bio/hg19_DYRK2
ENSG00000127415,"""SBO:0000243""",bio/hg38_IDUA,bio/hg19_IDUA
ENSG00000127445,"""SBO:0000243""",bio/hg38_PIN1,bio/hg19_PIN1
ENSG00000127472,"""SBO:0000243""",bio/hg38_PLA2G5,bio/hg19_PLA2G5
ENSG00000127481,"""SBO:0000243""",bio/hg38_UBR4,bio/hg19_UBR4
ENSG00000127511,"""SBO:0000243""",bio/hg38_SIN3B,bio/hg19_SIN3B
ENSG00000127540,"""SBO:0000243""",bio/hg38_UQCR11,bio/hg19_UQCR11
ENSG00000127564,"""SBO:0000243""",bio/hg38_PKMYT1,bio/hg19_PKMYT1
ENSG00000127804,"""SBO:0000243""",bio/hg38_METTL16,bio/hg19_METTL16
ENSG00000127884,"""SBO:0000243""",bio/hg38_ECHS1,bio/hg19_ECHS1
ENSG00000127947,"""SBO:0000243""",bio/hg38_PTPN12,bio/hg19_PTPN12
ENSG00000127948,"""SBO:0000243""",bio/hg38_POR,bio/hg19_POR
ENSG00000127952,"""SBO:0000243""",bio/hg38_STYXL1,bio/hg19_STYXL1
ENSG00000128039,"""SBO:0000243""",bio/hg38_SRD5A3,bio/hg19_SRD5A3
ENSG00000128050,"""SBO:0000243""",bio/hg38_PAICS,bio/hg19_PAICS
ENSG00000128052,"""SBO:0000243""",bio/hg38_KDR,bio/hg19_KDR
ENSG00000128059,"""SBO:0000243""",bio/hg38_PPAT,bio/hg19_PPAT
ENSG00000128242,"""SBO:0000243""",bio/hg38_GAL3ST1,bio/hg19_GAL3ST1
ENSG00000128268,"""SBO:0000243""",bio/hg38_MGAT3,bio/hg19_MGAT3
ENSG00000128274,"""SBO:0000243""",bio/hg38_A4GALT,bio/hg19_A4GALT
ENSG00000128294,"""SBO:0000243""",bio/hg38_TPST2,bio/hg19_TPST2
ENSG00000128309,"""SBO:0000243""",bio/hg38_MPST,bio/hg19_MPST
ENSG00000128311,"""SBO:0000243""",bio/hg38_TST,bio/hg19_TST
ENSG00000128524,"""SBO:0000243""",bio/hg38_ATP6V1F,bio/hg19_ATP6V1F
ENSG00000128609,"""SBO:0000243""",bio/hg38_NDUFA5,bio/hg19_NDUFA5
ENSG00000128655,"""SBO:0000243""",bio/hg38_PDE11A,bio/hg19_PDE11A
ENSG00000128683,"""SBO:0000243""",bio/hg38_GAD1,bio/hg19_GAD1
ENSG00000128708,"""SBO:0000243""",bio/hg38_HAT1,bio/hg19_HAT1
ENSG00000128731,"""SBO:0000243""",bio/hg38_HERC2,bio/hg19_HERC2
ENSG00000128829,"""SBO:0000243""",bio/hg38_EIF2AK4,bio/hg19_EIF2AK4
ENSG00000128918,"""SBO:0000243""",bio/hg38_ALDH1A2,bio/hg19_ALDH1A2
ENSG00000128928,"""SBO:0000243""",bio/hg38_IVD,bio/hg19_IVD
ENSG00000128951,"""SBO:0000243""",bio/hg38_DUT,bio/hg19_DUT
ENSG00000129083,"""SBO:0000243""",bio/hg38_COPB1,bio/hg19_COPB1
ENSG00000129128,"""SBO:0000243""",bio/hg38_SPCS3,bio/hg19_SPCS3
ENSG00000129151,"""SBO:0000243""",bio/hg38_BBOX1,bio/hg19_BBOX1
ENSG00000129167,"""SBO:0000243""",bio/hg38_TPH1,bio/hg19_TPH1
ENSG00000129187,"""SBO:0000243""",bio/hg38_DCTD,bio/hg19_DCTD
ENSG00000129204,"""SBO:0000243""",bio/hg38_USP6,bio/hg19_USP6
ENSG00000129219,"""SBO:0000243""",bio/hg38_PLD2,bio/hg19_PLD2
ENSG00000129244,"""SBO:0000243""",bio/hg38_ATP1B2,bio/hg19_ATP1B2
ENSG00000129353,"""SBO:0000243""",bio/hg38_SLC44A2,bio/hg19_SLC44A2
ENSG00000129465,"""SBO:0000243""",bio/hg38_RIPK3,bio/hg19_RIPK3
ENSG00000129467,"""SBO:0000243""",bio/hg38_ADCY4,bio/hg19_ADCY4
ENSG00000129484,"""SBO:0000243""",bio/hg38_PARP2,bio/hg19_PARP2
ENSG00000129562,"""SBO:0000243""",bio/hg38_DAD1,bio/hg19_DAD1
ENSG00000129596,"""SBO:0000243""",bio/hg38_CDO1,bio/hg19_CDO1
ENSG00000129673,"""SBO:0000243""",bio/hg38_AANAT,bio/hg19_AANAT
ENSG00000129744,"""SBO:0000243""",bio/hg38_ART1,bio/hg19_ART1
ENSG00000129873,"""SBO:0000243""",bio/hg38_CDY2B,bio/hg19_CDY2B
ENSG00000129951,"""SBO:0000243""",bio/hg38_PLPPR3,bio/hg19_PLPPR3
ENSG00000130005,"""SBO:0000243""",bio/hg38_GAMT,bio/hg19_GAMT
ENSG00000130035,"""SBO:0000243""",bio/hg38_GALNT8,bio/hg19_GALNT8
ENSG00000130052,"""SBO:0000243""",bio/hg38_STARD8,bio/hg19_STARD8
ENSG00000130055,"""SBO:0000243""",bio/hg38_GDPD2,bio/hg19_GDPD2
ENSG00000130066,"""SBO:0000243""",bio/hg38_SAT1,bio/hg19_SAT1
ENSG00000130164,"""SBO:0000243""",bio/hg38_LDLR,bio/hg19_LDLR
ENSG00000130175,"""SBO:0000243""",bio/hg38_PRKCSH,bio/hg19_PRKCSH
ENSG00000130203,"""SBO:0000243""",bio/hg38_APOE,bio/hg19_APOE
ENSG00000130208,"""SBO:0000243""",bio/hg38_APOC1,bio/hg19_APOC1
ENSG00000130227,"""SBO:0000243""",bio/hg38_XPO7,bio/hg19_XPO7
ENSG00000130234,"""SBO:0000243""",bio/hg38_ACE2,bio/hg19_ACE2
ENSG00000130304,"""SBO:0000243""",bio/hg38_SLC27A1,bio/hg19_SLC27A1
ENSG00000130305,"""SBO:0000243""",bio/hg38_NSUN5,bio/hg19_NSUN5
ENSG00000130309,"""SBO:0000243""",bio/hg38_COLGALT1,bio/hg19_COLGALT1
ENSG00000130313,"""SBO:0000243""",bio/hg38_PGLS,bio/hg19_PGLS
ENSG00000130377,"""SBO:0000243""",bio/hg38_ACSBG2,bio/hg19_ACSBG2
ENSG00000130383,"""SBO:0000243""",bio/hg38_FUT5,bio/hg19_FUT5
ENSG00000130413,"""SBO:0000243""",bio/hg38_STK33,bio/hg19_STK33
ENSG00000130414,"""SBO:0000243""",bio/hg38_NDUFA10,bio/hg19_NDUFA10
ENSG00000130508,"""SBO:0000243""",bio/hg38_PXDN,bio/hg19_PXDN
ENSG00000130540,"""SBO:0000243""",bio/hg38_SULT4A1,bio/hg19_SULT4A1
ENSG00000130589,"""SBO:0000243""",bio/hg38_HELZ2,bio/hg19_HELZ2
ENSG00000130649,"""SBO:0000243""",bio/hg38_CYP2E1,bio/hg19_CYP2E1
ENSG00000130653,"""SBO:0000243""",bio/hg38_PNPLA7,bio/hg19_PNPLA7
ENSG00000130669,"""SBO:0000243""",bio/hg38_PAK4,bio/hg19_PAK4
ENSG00000130707,"""SBO:0000243""",bio/hg38_ASS1,bio/hg19_ASS1
ENSG00000130714,"""SBO:0000243""",bio/hg38_POMT1,bio/hg19_POMT1
ENSG00000130717,"""SBO:0000243""",bio/hg38_UCK1,bio/hg19_UCK1
ENSG00000130725,"""SBO:0000243""",bio/hg38_UBE2M,bio/hg19_UBE2M
ENSG00000130758,"""SBO:0000243""",bio/hg38_MAP3K10,bio/hg19_MAP3K10
ENSG00000130816,"""SBO:0000243""",bio/hg38_DNMT1,bio/hg19_DNMT1
ENSG00000130821,"""SBO:0000243""",bio/hg38_SLC6A8,bio/hg19_SLC6A8
ENSG00000130822,"""SBO:0000243""",bio/hg38_PNCK,bio/hg19_PNCK
ENSG00000130829,"""SBO:0000243""",bio/hg38_DUSP9,bio/hg19_DUSP9
ENSG00000130876,"""SBO:0000243""",bio/hg38_SLC7A10,bio/hg19_SLC7A10
ENSG00000130939,"""SBO:0000243""",bio/hg38_UBE4B,bio/hg19_UBE4B
ENSG00000130948,"""SBO:0000243""",bio/hg38_HSD17B3,bio/hg19_HSD17B3
ENSG00000130957,"""SBO:0000243""",bio/hg38_FBP2,bio/hg19_FBP2
ENSG00000130958,"""SBO:0000243""",bio/hg38_SLC35D2,bio/hg19_SLC35D2
ENSG00000130985,"""SBO:0000243""",bio/hg38_UBA1,bio/hg19_UBA1
ENSG00000130988,"""SBO:0000243""",bio/hg38_RGN,bio/hg19_RGN
ENSG00000130997,"""SBO:0000243""",bio/hg38_POLN,bio/hg19_POLN
ENSG00000131013,"""SBO:0000243""",bio/hg38_PPIL4,bio/hg19_PPIL4
ENSG00000131023,"""SBO:0000243""",bio/hg38_LATS1,bio/hg19_LATS1
ENSG00000131055,"""SBO:0000243""",bio/hg38_COX4I2,bio/hg19_COX4I2
ENSG00000131067,"""SBO:0000243""",bio/hg38_GGT7,bio/hg19_GGT7
ENSG00000131069,"""SBO:0000243""",bio/hg38_ACSS2,bio/hg19_ACSS2
ENSG00000131100,"""SBO:0000243""",bio/hg38_ATP6V1E1,bio/hg19_ATP6V1E1
ENSG00000131143,"""SBO:0000243""",bio/hg38_COX4I1,bio/hg19_COX4I1
ENSG00000131174,"""SBO:0000243""",bio/hg38_COX7B,bio/hg19_COX7B
ENSG00000131183,"""SBO:0000243""",bio/hg38_SLC34A1,bio/hg19_SLC34A1
ENSG00000131203,"""SBO:0000243""",bio/hg38_IDO1,bio/hg19_IDO1
ENSG00000131238,"""SBO:0000243""",bio/hg38_PPT1,bio/hg19_PPT1
ENSG00000131373,"""SBO:0000243""",bio/hg38_HACL1,bio/hg19_HACL1
ENSG00000131386,"""SBO:0000243""",bio/hg38_GALNT15,bio/hg19_GALNT15
ENSG00000131389,"""SBO:0000243""",bio/hg38_SLC6A6,bio/hg19_SLC6A6
ENSG00000131400,"""SBO:0000243""",bio/hg38_NAPSA,bio/hg19_NAPSA
ENSG00000131446,"""SBO:0000243""",bio/hg38_MGAT1,bio/hg19_MGAT1
ENSG00000131459,"""SBO:0000243""",bio/hg38_GFPT2,bio/hg19_GFPT2
ENSG00000131471,"""SBO:0000243""",bio/hg38_AOC3,bio/hg19_AOC3
ENSG00000131473,"""SBO:0000243""",bio/hg38_ACLY,bio/hg19_ACLY
ENSG00000131480,"""SBO:0000243""",bio/hg38_AOC2,bio/hg19_AOC2
ENSG00000131482,"""SBO:0000243""",bio/hg38_G6PC,bio/hg19_G6PC
ENSG00000131495,"""SBO:0000243""",bio/hg38_NDUFA2,bio/hg19_NDUFA2
ENSG00000131508,"""SBO:0000243""",bio/hg38_UBE2D2,bio/hg19_UBE2D2
ENSG00000131653,"""SBO:0000243""",bio/hg38_TRAF7,bio/hg19_TRAF7
ENSG00000131686,"""SBO:0000243""",bio/hg38_CA6,bio/hg19_CA6
ENSG00000131730,"""SBO:0000243""",bio/hg38_CKMT2,bio/hg19_CKMT2
ENSG00000131748,"""SBO:0000243""",bio/hg38_STARD3,bio/hg19_STARD3
ENSG00000131771,"""SBO:0000243""",bio/hg38_PPP1R1B,bio/hg19_PPP1R1B
ENSG00000131781,"""SBO:0000243""",bio/hg38_FMO5,bio/hg19_FMO5
ENSG00000131791,"""SBO:0000243""",bio/hg38_PRKAB2,bio/hg19_PRKAB2
ENSG00000131828,"""SBO:0000243""",bio/hg38_PDHA1,bio/hg19_PDHA1
ENSG00000131844,"""SBO:0000243""",bio/hg38_MCCC2,bio/hg19_MCCC2
ENSG00000131864,"""SBO:0000243""",bio/hg38_USP29,bio/hg19_USP29
ENSG00000131873,"""SBO:0000243""",bio/hg38_CHSY1,bio/hg19_CHSY1
ENSG00000131979,"""SBO:0000243""",bio/hg38_GCH1,bio/hg19_GCH1
ENSG00000132155,"""SBO:0000243""",bio/hg38_RAF1,bio/hg19_RAF1
ENSG00000132164,"""SBO:0000243""",bio/hg38_SLC6A11,bio/hg19_SLC6A11
ENSG00000132182,"""SBO:0000243""",bio/hg38_NUP210,bio/hg19_NUP210
ENSG00000132196,"""SBO:0000243""",bio/hg38_HSD17B7,bio/hg19_HSD17B7
ENSG00000132256,"""SBO:0000243""",bio/hg38_TRIM5,bio/hg19_TRIM5
ENSG00000132275,"""SBO:0000243""",bio/hg38_RRP8,bio/hg19_RRP8
ENSG00000132323,"""SBO:0000243""",bio/hg38_ILKAP,bio/hg19_ILKAP
ENSG00000132330,"""SBO:0000243""",bio/hg38_SCLY,bio/hg19_SCLY
ENSG00000132334,"""SBO:0000243""",bio/hg38_PTPRE,bio/hg19_PTPRE
ENSG00000132356,"""SBO:0000243""",bio/hg38_PRKAA1,bio/hg19_PRKAA1
ENSG00000132376,"""SBO:0000243""",bio/hg38_INPP5K,bio/hg19_INPP5K
ENSG00000132382,"""SBO:0000243""",bio/hg38_MYBBP1A,bio/hg19_MYBBP1A
ENSG00000132388,"""SBO:0000243""",bio/hg38_UBE2G1,bio/hg19_UBE2G1
ENSG00000132423,"""SBO:0000243""",bio/hg38_COQ3,bio/hg19_COQ3
ENSG00000132437,"""SBO:0000243""",bio/hg38_DDC,bio/hg19_DDC
ENSG00000132517,"""SBO:0000243""",bio/hg38_SLC52A1,bio/hg19_SLC52A1
ENSG00000132518,"""SBO:0000243""",bio/hg38_GUCY2D,bio/hg19_GUCY2D
ENSG00000132570,"""SBO:0000243""",bio/hg38_PCBD2,bio/hg19_PCBD2
ENSG00000132600,"""SBO:0000243""",bio/hg38_PRMT7,bio/hg19_PRMT7
ENSG00000132664,"""SBO:0000243""",bio/hg38_POLR3F,bio/hg19_POLR3F
ENSG00000132670,"""SBO:0000243""",bio/hg38_PTPRA,bio/hg19_PTPRA
ENSG00000132677,"""SBO:0000243""",bio/hg38_RHBG,bio/hg19_RHBG
ENSG00000132681,"""SBO:0000243""",bio/hg38_ATP1A4,bio/hg19_ATP1A4
ENSG00000132744,"""SBO:0000243""",bio/hg38_ACY3,bio/hg19_ACY3
ENSG00000132746,"""SBO:0000243""",bio/hg38_ALDH3B2,bio/hg19_ALDH3B2
ENSG00000132793,"""SBO:0000243""",bio/hg38_LPIN3,bio/hg19_LPIN3
ENSG00000132837,"""SBO:0000243""",bio/hg38_DMGDH,bio/hg19_DMGDH
ENSG00000132840,"""SBO:0000243""",bio/hg38_BHMT2,bio/hg19_BHMT2
ENSG00000132874,"""SBO:0000243""",bio/hg38_SLC14A2,bio/hg19_SLC14A2
ENSG00000132915,"""SBO:0000243""",bio/hg38_PDE6A,bio/hg19_PDE6A
ENSG00000132958,"""SBO:0000243""",bio/hg38_TPTE2,bio/hg19_TPTE2
ENSG00000132964,"""SBO:0000243""",bio/hg38_CDK8,bio/hg19_CDK8
ENSG00000133027,"""SBO:0000243""",bio/hg38_PEMT,bio/hg19_PEMT
ENSG00000133048,"""SBO:0000243""",bio/hg38_CHI3L1,bio/hg19_CHI3L1
ENSG00000133056,"""SBO:0000243""",bio/hg38_PIK3C2B,bio/hg19_PIK3C2B
